Official Name State,Official Name Suburb,latitude,longitude
Western Australia,Currambine,-31.73373749,115.7455065
Western Australia,Dalwallinu,-30.26000808,116.6439353
Western Australia,Dangin,-32.05362103,117.3535247
Western Australia,Darch,-31.81267216,115.8451658
Western Australia,Dulyalbin,-31.56006747,119.136024
Western Australia,Ellendale (WA),-28.88221299,114.9971807
Western Australia,Erskine (WA),-32.55925389,115.6997585
Western Australia,Fitzroy Crossing,-18.18332435,125.5689226
Western Australia,Granville (WA),-31.30787778,115.8511417
Western Australia,Jelcobine,-32.41256151,116.7187924
Western Australia,Kallaroo,-31.79067735,115.7445193
Western Australia,Karloo,-28.79981028,114.6422083
Western Australia,Lake Darlot,-27.82997069,121.4590842
Western Australia,Lennard Brook,-31.38043258,115.9443106
Western Australia,Malebelling,-31.83771151,116.9016663
Western Australia,Manmanning,-30.8858256,117.1580733
Western Australia,Merredin,-31.4806232,118.3044487
Western Australia,Miling,-30.41977477,116.3780421
Western Australia,Mills Lake,-33.85698701,118.5852635
Western Australia,Moondah,-31.3201547,115.9907668
Western Australia,Moore River National Park,-31.11412189,115.6727598
Western Australia,Mount Helena,-31.85907889,116.2097898
Western Australia,Myrup,-33.76427706,121.9619384
Western Australia,Norpa,-31.58138295,118.3932027
Western Australia,Northbridge (WA),-31.94607488,115.8554704
Western Australia,Osmington,-33.91032619,115.2183907
Western Australia,Paraburdoo,-23.19278076,117.6937983
Western Australia,Peaceful Bay,-35.03665398,116.9060433
Western Australia,Peppermint Grove,-31.99924127,115.7670496
Western Australia,Postans,-32.21900172,115.8123207
Western Australia,Prevelly,-33.97842396,114.9949034
Western Australia,Roebourne,-20.75847752,117.1712773
Western Australia,Salter Point,-32.02381515,115.8659731
Western Australia,Sawyers Valley,-31.9607188,116.2522088
Western Australia,South Perth,-31.97869347,115.8624467
Western Australia,Spencers Brook,-31.73371773,116.6307828
Western Australia,Stratherne,-32.65170136,117.343048
Western Australia,Tjukurla,-24.36378724,128.7252975
Western Australia,Trigwell,-33.6288651,116.5751755
Western Australia,Viveash,-31.87763909,115.9975405
Western Australia,Waddy Forest,-29.85716535,116.2023554
Western Australia,Wansbrough,-34.1676982,117.7155239
Western Australia,Whim Creek,-20.8593424,117.8325173
Tasmania,Acton (Tas.),-41.07179242,145.8917793
Tasmania,Antill Ponds,-42.21969278,147.4036174
Tasmania,Boat Harbour (Tas.),-40.94522415,145.6271663
Tasmania,Bothwell,-42.32169163,146.9938541
Tasmania,Butlers Gorge,-42.24912321,146.259473
Tasmania,Cradoc,-43.10903328,147.038185
Tasmania,Dilston,-41.3206927,147.0768923
Tasmania,Elliott (Tas.),-41.10445504,145.7755095
Tasmania,Flowerdale (Tas.),-40.96872768,145.6617968
Tasmania,Lutana,-42.83777761,147.3136852
Tasmania,Mella,-40.84947561,145.0385333
Tasmania,Molesworth (Tas.),-42.81002517,147.1429639
Tasmania,Mount Rumney,-42.85652054,147.4424294
Tasmania,Ouse,-42.43860301,146.6820919
Tasmania,Parkham,-41.3822421,146.6331878
Tasmania,Pearshape,-40.04839451,143.9112453
Tasmania,Pelham (Tas.),-42.56984471,147.0107419
Tasmania,Pontville,-42.6723994,147.2746819
Tasmania,Romaine,-41.09758109,145.8944576
Tasmania,Saltwater River,-43.03422915,147.7058325
Tasmania,Sandy Bay,-42.91210615,147.340739
Tasmania,Seymour (Tas.),-41.74172872,148.2724517
Tasmania,Sisters Beach,-40.92317027,145.5707994
Tasmania,South Arm (Tas.),-43.03184051,147.4369114
Tasmania,Southport (Tas.),-43.4125527,146.9846454
Tasmania,Southwest,-42.82573257,146.0637269
Tasmania,Spalford,-41.2380632,146.1855587
Tasmania,Sunnyside (Tas.),-41.38109334,146.4489426
Tasmania,Tranmere (Tas.),-42.92179644,147.4170315
Tasmania,Tyenna (Tas.),-42.71861956,146.6589679
Tasmania,West Coast,-41.55682504,145.2686263
Northern Territory,Alawa,-12.37952404,130.873189
Northern Territory,Anindilyakwa,-13.9893223,136.5983144
Northern Territory,Belyuen,-12.53816823,130.6831878
Northern Territory,Daly River,-13.47470185,130.5825824
Northern Territory,East Arm,-12.47551537,130.9078036
Northern Territory,Kunparrka,-23.35004623,131.6185349
Northern Territory,Manton (NT),-12.81109801,131.1809458
Northern Territory,Millner,-12.39183534,130.8625342
Northern Territory,Miniyeri,-15.22540125,134.0796948
Northern Territory,Wadeye,-14.24408921,129.5163329
Northern Territory,West Arnhem,-12.40005937,133.7199005
Australian Capital Territory,Hackett,-35.249473,149.1634759
New South Wales,Alumy Creek,-29.64392834,152.9563915
New South Wales,Back Creek (Gwydir - NSW),-30.11224979,150.2755951
New South Wales,Back Forest,-34.84059405,150.6811719
New South Wales,Baxters Ridge,-31.70728166,151.9042003
New South Wales,Berthong,-34.38897498,148.0955636
New South Wales,Blakney Creek,-34.64213789,149.0438704
New South Wales,Bomen,-35.06168846,147.4333591
New South Wales,Bondi,-33.89401057,151.2647906
New South Wales,Booerie Creek,-28.77788041,153.2556762
New South Wales,Boonoo Boonoo,-28.891604,152.0994183
New South Wales,Boro,-35.20193232,149.6964744
New South Wales,Bream Beach,-35.10895685,150.6611719
New South Wales,Bringenbrong,-36.13394449,148.0493617
New South Wales,Bucca (NSW),-30.15735223,153.0957685
New South Wales,Buckajo,-36.6927997,149.7606375
New South Wales,Budderoo,-34.67357466,150.6653229
New South Wales,Bundeena,-34.08547115,151.1519158
New South Wales,Burradoo,-34.50841167,150.4079788
New South Wales,Burringbar,-28.42116027,153.4631018
New South Wales,Byabarra,-31.52941175,152.5479225
New South Wales,Caloola,-33.63983398,149.4428886
New South Wales,Camden,-34.0575304,150.6944108
New South Wales,Captains Flat,-35.57962233,149.4285962
New South Wales,Cathcart (NSW),-36.85777696,149.429894
New South Wales,Cedar Point,-28.69011475,153.0021738
New South Wales,Clydesdale (NSW),-32.56997658,151.2118868
New South Wales,Cooks Gap,-32.35568654,149.7116795
New South Wales,Cooyal,-32.44484061,149.7743693
New South Wales,Corang,-35.21056927,150.129006
New South Wales,Croppa Creek,-29.1073285,150.3113167
New South Wales,Crowther,-34.1186945,148.556976
New South Wales,Croydon Park (NSW),-33.89721481,151.1029954
New South Wales,Cumnock,-32.93915689,148.6958347
New South Wales,Currarong,-35.01585817,150.8217302
New South Wales,Dareton,-34.09746763,142.0344164
New South Wales,Darlington (Sydney - NSW),-33.89063351,151.1931011
New South Wales,Davis Creek,-32.17536099,151.1985597
New South Wales,Doctor George Mountain,-36.6645213,149.8978364
New South Wales,Doyles Creek,-32.62370972,150.781306
New South Wales,Dural (Singleton - NSW),-32.57981961,150.8622075
New South Wales,East Kangaloon,-34.52586911,150.6025689
New South Wales,Ebenezer (NSW),-33.51980033,150.8863622
New South Wales,Eschol Park,-34.03266113,150.8019197
New South Wales,Eurimbla,-32.83894175,148.827554
New South Wales,Fargunyah,-35.12344732,146.7447404
New South Wales,Floraville,-33.01195726,151.6633527
New South Wales,Forbes River,-31.24299858,152.3375666
New South Wales,Forest Land,-29.26133407,152.1356898
New South Wales,Freeburn Island,-29.40268518,153.3330261
New South Wales,Georges Hall,-33.90897447,150.9880194
New South Wales,Gibraltar Range,-29.54465943,152.2888643
New South Wales,Glenellen,-35.88466874,146.9037366
New South Wales,Good Forest,-33.59412548,150.0986662
New South Wales,Goonellabah,-28.82201214,153.3307625
New South Wales,Gumma,-30.71990385,152.965695
New South Wales,Gundagai,-35.04279216,148.1036806
New South Wales,Gungalman,-30.50716342,147.9906067
New South Wales,Gymea Bay,-34.04902701,151.0868923
New South Wales,Hanleys Creek,-32.41769217,151.6835779
New South Wales,Hoskinstown,-35.40389682,149.4306536
New South Wales,Ilarwill,-29.48423085,153.175564
New South Wales,Islington,-32.91364446,151.7472671
New South Wales,Kaputar,-30.30480169,150.1337828
New South Wales,Kenthurst,-33.6434814,150.9727903
New South Wales,Kiah,-37.16115726,149.8461725
New South Wales,Kianga (NSW),-36.18372393,150.0754805
New South Wales,Killcare,-33.52109291,151.3637783
New South Wales,Kincumber South,-33.48422783,151.3819128
New South Wales,Kinvara,-28.7907068,153.5435262
New South Wales,Ku-ring-gai Chase,-33.63829241,151.2338169
New South Wales,Lake Albert (NSW),-35.16858312,147.3929342
New South Wales,Lake Macquarie,-33.09513425,151.5917488
New South Wales,Lindesay,-30.34215813,150.2926409
New South Wales,Llandilo,-33.70186619,150.7495629
New South Wales,Longarm,-30.4923917,150.5501573
New South Wales,Lower Acacia Creek,-28.47916029,152.1991035
New South Wales,Lower Pappinbarra,-31.41695153,152.5891117
New South Wales,Lowther,-33.61631442,150.1294292
New South Wales,Marinna,-34.81079731,147.6244335
New South Wales,Marshall Mount,-34.54260864,150.730897
New South Wales,Mayfield (Oberon - NSW),-33.66628922,149.7730913
New South Wales,Meadow Flat,-33.4381185,149.9180565
New South Wales,Melonba,-33.69133785,150.8018614
New South Wales,Moolpa,-34.9235183,143.7615278
New South Wales,Moonee Beach,-30.19224802,153.1495278
New South Wales,Morago,-35.34619332,144.7191758
New South Wales,Morangarell,-34.17668814,147.7143261
New South Wales,Mossy Point,-35.83130154,150.1772794
New South Wales,Mount Adrah,-35.21827196,147.9037601
New South Wales,Mount Rivers,-32.36575933,151.4728201
New South Wales,Mount Victoria,-33.5763207,150.2473231
New South Wales,Mountain Top,-28.61712423,153.1797239
New South Wales,Mulgoa,-33.82682792,150.6426472
New South Wales,Mullion Creek,-33.08797086,149.1833739
New South Wales,Mulloon,-35.29818276,149.6088133
New South Wales,Mummulgum,-28.87003892,152.791695
New South Wales,Narellan Vale,-34.05280182,150.7447764
New South Wales,New Valley,-30.05579552,151.3324149
New South Wales,North Turramurra,-33.68828344,151.1532523
New South Wales,Oatley,-33.98241076,151.0745216
New South Wales,Olinda (NSW),-32.82290652,150.1431721
New South Wales,Orange Grove (NSW),-30.93503871,150.4163116
New South Wales,Pearces Creek,-28.77178981,153.4476696
New South Wales,Pinbeyan,-35.7059229,148.3975931
New South Wales,Rainbow Reach,-30.92731735,153.0064102
New South Wales,Rappville,-29.06844429,152.9481655
New South Wales,Razorback,-34.15236925,150.6531155
New South Wales,Red Hill (Tamworth Regional - NSW),-30.49370395,150.6341084
New South Wales,Regents Park (NSW),-33.88318285,151.0261575
New South Wales,Retreat (NSW),-30.6100186,151.065709
New South Wales,Rossmore (NSW),-33.93583991,150.7725967
New South Wales,Rous,-28.86340608,153.4067691
New South Wales,Rushforth,-29.74286244,152.8571858
New South Wales,Seelands,-29.62190441,152.8941623
New South Wales,Segenhoe,-32.07218645,150.9256554
New South Wales,Sherwood (Clarence Valley - NSW),-30.03079813,153.0454402
New South Wales,South Guyra,-30.23882935,151.6729839
New South Wales,Spring Plains,-29.92673658,149.286568
New South Wales,Springfield (Snowy Monaro Regional - NSW),-36.5324737,149.1239824
New South Wales,Stony Crossing,-35.08403275,143.5453385
New South Wales,Summerland Point,-33.1409357,151.5656043
New South Wales,Tabbimoble,-29.20098789,153.2585752
New South Wales,Taylors Arm,-30.76203136,152.7264797
New South Wales,The Rock,-35.27045542,147.1186962
New South Wales,Toukley,-33.25935748,151.5483725
New South Wales,Turners Flat,-31.03595108,152.6761451
New South Wales,Tyalgum Creek,-28.33882182,153.1622549
New South Wales,Ultimo,-33.88012519,151.1978951
New South Wales,Upper Pappinbarra,-31.27873034,152.4414613
New South Wales,Valery,-30.39693706,152.9640844
New South Wales,Wallaringa,-32.45448093,151.6709732
New South Wales,Walmer (NSW),-32.65172686,148.7429062
New South Wales,Warrell Creek,-30.77257019,152.9062542
New South Wales,Washpool (Clarence Valley - NSW),-29.2958141,152.3812891
New South Wales,Wongarbon,-32.29863534,148.8027631
New South Wales,Woodstock (Shoalhaven - NSW),-35.35366272,150.4076991
New South Wales,Worrowing Heights,-35.07698598,150.6406564
New South Wales,Wyong,-33.27669619,151.4323099
New South Wales,Yambulla,-37.23039509,149.5881395
New South Wales,Yarrawa,-32.44124752,150.5762893
New South Wales,Yellow Pinch,-36.85817297,149.8353502
New South Wales,Yessabah,-31.11069434,152.6763798
New South Wales,Yetman,-28.95850822,150.8005446
Victoria,Adams Estate,-38.42517956,145.53195
Victoria,Arnold West,-36.666617,143.7856155
Victoria,Avondale Heights,-37.76155005,144.8625734
Victoria,Balwyn North,-37.79178995,145.0843588
Victoria,Baynton (Vic.),-37.13427555,144.6497681
Victoria,Bears Lagoon,-36.33164508,143.951478
Victoria,Beech Forest,-38.63471967,143.5925464
Victoria,Bogong,-36.79920175,147.2196233
Victoria,Boho,-36.67930267,145.7836428
Victoria,Boorhaman,-36.22526152,146.3165422
Victoria,Bornes Hill,-37.5335794,142.4818349
Victoria,Boxwood,-36.32467725,145.8066848
Victoria,Bridgewater On Loddon,-36.60391516,143.9403812
Victoria,Butchers Ridge,-37.26247089,148.2570352
Victoria,Callawadda,-36.82282657,142.7940667
Victoria,Cambarville,-37.61050226,146.0132625
Victoria,Cannons Creek,-38.22171782,145.3028796
Victoria,Canterbury (Vic.),-37.82385591,145.0755638
Victoria,Carlton (Vic.),-37.80043915,144.96809
Victoria,Colac East,-38.33813664,143.6154878
Victoria,Condah,-37.94467263,141.7090503
Victoria,Corringle,-37.78796214,148.4485095
Victoria,Corryong,-36.18316196,147.9016437
Victoria,Cremorne (Vic.),-37.82904541,144.9930728
Victoria,Crymelon,-36.15218842,142.2410597
Victoria,Deddick Valley,-37.0585555,148.4723867
Victoria,Digby,-37.8108986,141.5283639
Victoria,Dockers Plains,-36.2854038,146.3360616
Victoria,Doreen,-37.59687941,145.1431052
Victoria,Drumcondra,-38.1301877,144.3539931
Victoria,Dumbalk,-38.52644016,146.1038837
Victoria,Dunluce,-36.88083215,143.5889819
Victoria,Eurack,-38.15320535,143.7298304
Victoria,Freeburgh,-36.7712385,147.05931
Victoria,Garfield North,-38.04045946,145.6791635
Victoria,Gelliondale,-38.62581594,146.6038912
Victoria,Glen Valley,-36.90965812,147.5212982
Victoria,Glenormiston North,-38.1512315,142.9943502
Victoria,Gobur,-37.01480433,145.6191396
Victoria,Grangefields,-37.7002854,144.63638
Victoria,Graytown,-36.82654553,144.9418743
Victoria,Greta (Vic.),-36.53995264,146.2886293
Victoria,Guildford (Vic.),-37.18809897,144.1655245
Victoria,Hawkhurst,-37.44486872,147.1694358
Victoria,Heidelberg,-37.75242938,145.0698753
Victoria,Hesket,-37.35164669,144.6309494
Victoria,Keilor,-37.70834018,144.8280654
Victoria,Kew East,-37.79066824,145.0525317
Victoria,Kooreh,-36.64957992,143.4028274
Victoria,Lake Boga,-35.44394602,143.6473887
Victoria,Lillimur,-36.46853416,141.1185357
Victoria,Marionvale,-36.26368658,145.526372
Victoria,Maryvale (Vic.),-38.1858927,146.4272322
Victoria,Mologa,-36.16087102,144.1295182
Victoria,Monegeetta,-37.40109758,144.7764636
Victoria,Moorabbin,-37.94145457,145.0577588
Victoria,Moorabbin Airport,-37.97743233,145.0997708
Victoria,Mount Beauty,-36.7512531,147.2252928
Victoria,Mount Franklin,-37.25964924,144.154568
Victoria,Mount Macedon,-37.39298982,144.5932009
Victoria,Moyhu,-36.5946804,146.3644336
Victoria,Neilborough,-36.56475077,144.2743754
Victoria,Newbury,-37.42143075,144.2856136
Victoria,Nirranda South,-38.54350132,142.8004508
Victoria,North Wonthaggi,-38.57950687,145.5941615
Victoria,Numurkah,-36.08615188,145.434881
Victoria,Peechelba East,-36.15392742,146.2612924
Victoria,Pennyroyal,-38.44442517,143.876589
Victoria,Point Leo,-38.41494895,145.069454
Victoria,Port Melbourne,-37.83327251,144.9222073
Victoria,Redesdale,-37.0091277,144.4841897
Victoria,Runnymede (Vic.),-36.5509761,144.6669687
Victoria,Ryans,-37.55193098,147.4745138
Victoria,Sandhurst,-38.08210233,145.2086877
Victoria,Sandon (Vic.),-37.16942538,144.0334342
Victoria,Shady Creek,-38.09955021,146.0698493
Victoria,Shelbourne,-36.84567113,144.0647616
Victoria,Silvan,-37.8368026,145.4333341
Victoria,Simpson (Vic.),-38.50475965,143.253289
Victoria,Smoko,-36.81884862,147.0707313
Victoria,Smythesdale,-37.63916339,143.6819692
Victoria,Springmount,-37.41295022,143.9361621
Victoria,Stockyard Hill,-37.53705209,143.2979224
Victoria,Telford,-36.10237735,145.9483328
Victoria,Thornbury,-37.75817078,145.0058604
Victoria,Timor West,-36.95651109,143.6788377
Victoria,Tolmie,-36.93312227,146.2848251
Victoria,Tottington,-36.76879686,143.1032434
Victoria,Undera,-36.24537684,145.2139166
Victoria,Vermont South,-37.85437822,145.1878795
Victoria,Walkerville South,-38.85509582,145.9934423
Victoria,Wangaratta (Vic.),-36.36935928,146.3159883
Victoria,Warburton (Vic.),-37.7284045,145.6981569
Victoria,Warrandyte South,-37.75958115,145.2441191
Victoria,White Hills (Vic.),-36.72472991,144.3015344
Victoria,Willowmavin,-37.24856796,144.8672464
Victoria,Won Wron,-38.46261982,146.7395023
Victoria,Yallourn North,-38.13271263,146.372391
Victoria,Yan Yean,-37.55029201,145.1270446
Queensland,Acland,-27.3135377,151.6847982
Queensland,Aitkenvale,-19.29953649,146.769688
Queensland,Arcadia Valley,-25.02983549,148.8140801
Queensland,Augathella,-25.80449893,146.5798841
Queensland,Barellan Point,-27.57189916,152.8435478
Queensland,Bargara,-24.82971481,152.4608609
Queensland,Bauple,-25.81518122,152.6118702
Queensland,Biddaddaba,-27.99955098,153.1113669
Queensland,Boigu Island,-9.265495092,142.216398
Queensland,Brighton (Qld),-27.29652437,153.055308
Queensland,Brookfield (Qld),-27.48373342,152.9037189
Queensland,Cairdbeign,-24.27081594,148.1503442
Queensland,Caloundra West,-26.80264224,153.102788
Queensland,Cassowary,-16.52437848,145.4243853
Queensland,Chahpingah,-26.47239239,151.3918452
Queensland,Clifford,-26.1536274,149.3935786
Queensland,Condamine,-26.9697318,150.1032766
Queensland,Cooktown,-15.3628085,144.9794415
Queensland,Coomoo,-23.83842851,149.5165122
Queensland,Crowley Vale,-27.5446888,152.3761968
Queensland,Cushnie,-26.3481183,151.7386745
Queensland,Deebing Heights,-27.68885723,152.7595778
Queensland,Derri Derra,-25.71086594,151.2501702
Queensland,Douglas (Toowoomba - Qld),-27.31970993,151.9064567
Queensland,Ellen Grove,-27.61530216,152.9439202
Queensland,Etty Bay,-17.56637678,146.0802783
Queensland,Eurimbula,-24.13467386,151.7230471
Queensland,Farrars Creek,-25.13766561,141.4269692
Queensland,Ferney,-25.61307676,152.6214322
Queensland,Fernvale (Qld),-27.45956062,152.6637624
Queensland,Flying Fox (Qld),-28.09976048,153.1721255
Queensland,Foresthome,-18.61093191,146.2048672
Queensland,Gargett,-21.15184814,148.756455
Queensland,Georgina (Qld),-22.48093561,139.2217024
Queensland,Goldfields,-28.48649616,151.7144123
Queensland,Granadilla,-17.86591657,146.0299309
Queensland,Greenlands (Qld),-28.65107316,151.7887354
Queensland,Greenmount (Mackay - Qld),-21.18385375,149.0341589
Queensland,Greenswamp,-26.79707694,150.4604472
Queensland,Greenview,-26.31023529,151.8011645
Queensland,Harristown,-27.57814487,151.9263819
Queensland,Highland Plains (Maranoa - Qld),-25.86910241,148.753203
Queensland,Homebush (Qld),-21.27392144,149.0551957
Queensland,Hunchy,-26.6799589,152.9108545
Queensland,Illinbah,-28.12526854,153.149601
Queensland,Inverlaw,-26.58088896,151.7586698
Queensland,Jellinbah,-23.27514226,149.0367202
Queensland,Joyner,-27.27514931,152.9426457
Queensland,Kalbar,-27.93774799,152.6122337
Queensland,Kents Pocket,-27.98906549,152.6580137
Queensland,Khosh Bulduk,-22.99505996,148.02186
Queensland,Kiamba,-26.57718111,152.903805
Queensland,Kilbirnie,-27.23440256,151.8259698
Queensland,Kin Kin,-26.25598149,152.8683435
Queensland,Kings Siding,-27.4537483,151.7899154
Queensland,Laidley,-27.64119234,152.410252
Queensland,Lanefield,-27.65407181,152.5512974
Queensland,Linville,-26.82206692,152.2490068
Queensland,Lockyer Waters,-27.45380184,152.4058491
Queensland,Low Isles,-16.38567674,145.5661593
Queensland,Maadi,-17.83158141,145.9918096
Queensland,Machans Beach,-16.8584304,145.7447438
Queensland,Maclagan,-27.05502425,151.6725278
Queensland,Massie,-28.13555205,151.9330654
Queensland,Memerambi,-26.46003336,151.817637
Queensland,Merlwood,-26.15263459,151.8790205
Queensland,Millbank (Qld),-24.87226441,152.320318
Queensland,Milman,-23.10678388,150.4245866
Queensland,Minerva,-23.97139782,147.9331397
Queensland,Moffatdale,-26.31461114,152.0212146
Queensland,Mooloo,-26.30026674,152.6139286
Queensland,Morven (Qld),-26.50998032,147.1060412
Queensland,Mount Coolon,-21.29061442,147.334376
Queensland,Mount Enniskillen,-24.67149034,146.0559995
Queensland,Mount Irving,-27.51437978,151.5800151
Queensland,New Beith,-27.75218714,152.9461123
Queensland,Noosaville,-26.42318429,153.0609366
Queensland,North Talwood,-28.38150702,149.3637951
Queensland,Oaky Creek,-28.20769765,152.9420153
Queensland,Palmview,-26.74582754,153.0594131
Queensland,Petrie Terrace,-27.46342183,153.013242
Queensland,Pimlico (Qld),-19.28165649,146.7888526
Queensland,Pindi Pindi,-20.85612844,148.7233656
Queensland,Port Alma,-23.5755112,150.7594405
Queensland,Postmans Ridge,-27.5309214,152.0528154
Queensland,Redhill Farms,-25.0264639,151.9544007
Queensland,Riverhills,-27.56181977,152.9093235
Queensland,Robina,-28.07076159,153.3931598
Queensland,Rosella,-21.23916323,149.1472752
Queensland,Roseneath,-19.35587352,146.8247233
Queensland,Rungoo,-18.48054992,146.1635803
Queensland,Selene,-25.00910301,151.1400898
Queensland,Spring Mountain (Qld),-27.70513373,152.8819924
Queensland,Springfield (Mareeba - Qld),-17.93230972,144.5156938
Queensland,Spurgeon,-16.20915429,145.0574789
Queensland,Stonehenge (Barcoo - Qld),-24.25012012,142.7026738
Queensland,Struck Oil,-23.61545505,150.4474029
Queensland,Sugarloaf (Southern Downs - Qld),-28.71017961,152.0307498
Queensland,Sunset,-20.71160759,139.5119777
Queensland,Tansey,-25.97833202,152.0865082
Queensland,The Gap (Brisbane - Qld),-27.44578179,152.9414465
Queensland,The Limits,-25.67697452,151.6636794
Queensland,Tinana,-25.55196285,152.6659265
Queensland,Torres Strait,-9.921888209,142.3193738
Queensland,Victoria Point (Qld),-27.58702994,153.2869217
Queensland,Vincent,-19.28349457,146.7646456
Queensland,West Gladstone,-23.85833543,151.2465791
Queensland,Wheatlands,-26.22336223,151.8522956
Queensland,Widgee Crossing South,-26.19836145,152.6077458
Queensland,Wilson Valley,-25.55314367,151.850922
Queensland,Windsor (Qld),-27.43439626,153.0301686
Queensland,Wiyarra,-28.27668204,152.2099072
Queensland,Wondalli,-28.37510008,150.5923282
Queensland,Wongaling Beach,-17.89906981,146.0899516
Queensland,Woolgar,-19.9745688,143.4427727
Queensland,Wooloowin,-27.41937281,153.0421424
Queensland,Wyandra,-27.27748629,146.0726258
Queensland,Yargullen,-27.48104597,151.5978656
South Australia,Athelstone,-34.87149923,138.7054006
South Australia,Barabba,-34.35922863,138.5755339
South Australia,Beatty,-34.01811557,139.4416602
South Australia,Billiatt,-34.94154705,140.5394912
South Australia,Black Springs (SA),-33.9025998,138.8754945
South Australia,Blyth,-33.84254726,138.4608793
South Australia,Brighton (SA),-35.01837554,138.5228182
South Australia,Buchfelde,-34.60955215,138.7057305
South Australia,Cape Douglas,-38.00627068,140.5984079
South Australia,Carey Gully,-34.9677076,138.7693892
South Australia,Chandada,-32.76504236,134.6625234
South Australia,Cocata,-33.25540065,135.2514111
South Australia,Collinswood,-34.88729187,138.6122396
South Australia,Coromandel Valley,-35.04500794,138.6235336
South Australia,Cradock,-32.10029518,138.5697531
South Australia,Croydon Park (SA),-34.88028575,138.567556
South Australia,Edinburgh North,-34.70555996,138.6609071
South Australia,Emu Flat (SA),-33.85894452,138.5898579
South Australia,Findon,-34.89952399,138.5322348
South Australia,Florina Station,-32.14980258,140.0051093
South Australia,Hackney,-34.913786,138.6163476
South Australia,Hallett,-33.38674992,138.8785814
South Australia,Hammond,-32.5116956,138.3355441
South Australia,Hardwicke Bay,-34.90223799,137.4726752
South Australia,Heathpool,-34.93154843,138.6462967
South Australia,Huddleston,-33.31945106,138.2806918
South Australia,Humbug Scrub,-34.72096184,138.8143623
South Australia,Ingomar,-29.76824497,134.0704954
South Australia,Inneston,-35.23742806,136.8966751
South Australia,Kangaroo Flat (SA),-34.5489855,138.6932286
South Australia,Kapunda,-34.32784807,138.9003092
South Australia,Kensington (SA),-34.92374581,138.6456183
South Australia,Kensington Gardens,-34.91972491,138.6631866
South Australia,Kings Park (SA),-34.96382732,138.592863
South Australia,Korunye,-34.53064316,138.5162901
South Australia,Kybunga,-33.93158153,138.5166995
South Australia,Louth Bay,-34.5301136,135.9081209
South Australia,Maltee,-32.02346393,133.9415818
South Australia,Maude (SA),-33.8868021,139.4419673
South Australia,Meribah,-34.75093864,140.8818033
South Australia,Mobilong,-35.10021322,139.2753682
South Australia,Modbury Heights,-34.81206336,138.6822125
South Australia,Mount Barker Junction,-35.02534907,138.8687596
South Australia,Mount Barker Summit,-35.06919729,138.921489
South Australia,Mount Cooper (SA),-33.0087944,134.7780301
South Australia,Mount Jagged,-35.41818223,138.6310425
South Australia,Novar Gardens,-34.96591497,138.5315933
South Australia,Old Calperum,-34.21782515,140.6803199
South Australia,Overland Corner,-34.1342401,140.3267716
South Australia,Ovingham,-34.89880114,138.585253
South Australia,Paskeville,-34.04161837,137.8931125
South Australia,Pewsey Vale,-34.63693559,138.9702666
South Australia,Pine Hill,-36.28878561,140.896495
South Australia,Pooginook,-34.11718562,140.0988101
South Australia,Sapphiretown,-35.79137615,137.7835174
South Australia,Sceale Bay,-33.07244865,134.2591524
South Australia,Shea-Oak Log,-34.50847945,138.8343559
South Australia,Spring Farm (SA),-33.84993188,138.6382123
South Australia,Stirling (SA),-35.00346932,138.7214903
South Australia,Telowie,-33.05417973,138.1040993
South Australia,Terowie,-33.14248724,138.9341527
South Australia,Torrens Park,-34.98520333,138.613667
South Australia,Tothill Belt,-34.00639138,138.9372074
South Australia,Waitpinga,-35.59951441,138.4976569
South Australia,Warnertown,-33.24688517,138.1388554
South Australia,Warnes,-33.65973339,140.0333411
South Australia,Waterloo Corner,-34.71163413,138.5662502
South Australia,Weetulta,-34.23441918,137.6254341
South Australia,Whyalla,-33.03734682,137.5743712
South Australia,Willowie,-32.69309145,138.3544683
South Australia,Windsor (SA),-34.40984342,138.314729
South Australia,Yanerbie,-32.93211329,134.2395173
South Australia,Yaninee,-32.93632638,135.2766999
South Australia,Yundi,-35.31303334,138.6316064
Western Australia,Alfred Cove,-32.03264057,115.8172751
Western Australia,Augusta,-34.30728751,115.1347487
Western Australia,Beeliar,-32.14081502,115.8218869
Western Australia,Booragoon,-32.03953904,115.8338996
Western Australia,Boorara,-30.80397526,121.6412243
Western Australia,Boothendarra,-30.24585137,115.6598727
Western Australia,Breton Bay,-31.19177105,115.4786239
Western Australia,Bullfinch,-30.89036022,119.1334375
Western Australia,Burran Rock,-31.26608363,118.0123104
Western Australia,Burrup,-20.59004845,116.8007819
Western Australia,Capel,-33.55700704,115.5696296
Western Australia,Carnarvon,-24.88221593,113.6712406
Western Australia,Clifton (WA),-32.75555926,115.6402777
Western Australia,Coolup,-32.7566607,115.8696677
Western Australia,Copley (WA),-31.79533434,116.4747393
Western Australia,Corrigin,-32.33564987,117.8898047
Western Australia,Dampier Peninsula,-16.93246525,122.8655739
Western Australia,Diamond Tree,-34.34684127,116.1128217
Western Australia,Dingup,-34.2767137,116.2465997
Western Australia,Doubleview,-31.89639322,115.7817351
Western Australia,East Munglinup,-33.69001923,120.9422508
Western Australia,Eighty Mile Beach,-19.5568472,121.3114487
Western Australia,Floreat,-31.93903789,115.7919175
Western Australia,Fraser Range,-31.98042403,122.9409429
